batch,chunk_id,sentences_produced,flagged,reason
1,notice_june_17_2026_112,1,True,NLI Score 0.722
1,circular_march_17_2026_34,1,True,NLI Score 0.579
1,parliament_bill_act_भन्सार_महसुल_सम्बन्धी_कानूनलाई_संशोधन_र_एकीकरण_गनन_बनेको_विधेयक_प्रस्तािना_नेपालबाट_ननकासी_हुने_र_ने_2820,1,True,NLI Score 0.121
1,supreme_court_verdict_precedent_supreme_court_judgment_precedent_9783ae4_279,1,False,Accepted
1,index_86,2,True,NLI Score 0.324
1,constitution_of_nepal_84,2,False,Accepted
1,high_court_appellate_verdict_supreme_court_verdict_case_8_wf_2_54,1,True,NLI Score 0.034
1,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_प्रस्तािहरु_प्रतततनतध_सभा_तनयमािली_२०७9_को_तनयम_११४_सँग_सम्बन्धधत_विधेयकको_न_3_0,1,True,NLI Score 0.395
1,parliament_bill_act_भन्सार_महसुल_सम्बन्धी_कानूनलाई_संशोधन_र_एकीकरण_गनन_बनेको_विधेयक_प्रस्तािना_नेपालबाट_ननकासी_हुने_र_ने_2307,1,True,NLI Score 0.617
1,sebon_capital_market_directive_sebon_directive_nepali_6e034a_4,1,True,NLI Score 0.830
1,court_bulletin_annual_report_supreme_court_official_court_holiday_cal_4,1,True,NLI Score 0.485
1,parliament_bill_act_संवत्_२०८३_सालको_ऐन_नं_नेपाल_सरकारको_अर्थसम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्रस्ता_1223,1,True,NLI Score 0.649
1,nrb_bank_supervision_013_march_17_2026_37,1,True,NLI Score 0.332
1,nepal_erc_electricity_डाउनलोड_36,1,True,NLI Score 0.624
1,notice_june_17_2026_111,1,True,NLI Score 0.849
1,parliament_bill_act_संवत्_२०८३_सालको_ऐन_नं_नेपाल_सरकारको_अर्थसम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्रस्ता_561,2,False,Accepted
1,nrb_monetary_banking_directive_nrb_directive_fifl_fifth_amendment_2025_92,1,True,NLI Score 0.809
1,payment_and_settlement_act_2019_ne_79,2,False,Accepted
1,parliament_bill_act_नेपाल_सरकारको_अर्थ_सम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्रस्तावना_नेपाल_सरकारको_आर्र_43,2,False,Accepted
1,notice_june_17_2026_75,1,False,Accepted
1,circular_june_18_2026_5,1,True,NLI Score 0.790
1,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_प्रस्तािहरु_प्रतततनतध_सभा_तनयमािली_२०७9_को_तनयम_११४_सँग_सम्बन्धधत_विधेयकको_न_3_75,1,False,Accepted
1,parliament_bill_act_संवत्_२०८१_सालको_ऐन_नं_15_ħƴाचार_ǔनवारण_ऐन_२०५९_लाइ_संशोधन_गन_बनेको_ǒवधेयक_ĥèतावना_ħƴाचार_ǔनवारण_ऐन_57,1,True,NLI Score 0.555
1,parliament_bill_act_संवत्_२०८०_सालको_ऐन_नं_सम्पत्ति_शुद्धीकरण_मनी_लाउण्डररङ्ग_ननवारण_तथा_व्यावसाययक_वातावरण_प्रवद्धधन_सम_99,1,True,NLI Score 0.223
1,notice_june_17_2026_95,1,True,NLI Score 0.075
1,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_प्रस्तािहरु_प्रतततनतध_सभा_तनयमािली_२०७९_को_तनयम_११४_सँग_सम्बन्धधत_विधेयकको_न_12_58,1,False,Accepted
1,supreme_court_verdict_सार्के_तामाङ_विरुद्द_सुनसरी_जिल्ला_अदालत_इनरु_e2d1c1_21,1,True,NLI Score 0.193
1,nepal_mof_fiscal_budget_directive_nepal_mof_1_37,1,True,NLI Score 0.614
1,nepal_mof_fiscal_policy_डाउनलोड_8,1,True,NLI Score 0.584
2,nepal_mof_fiscal_policy_डाउनलोड_3_19,0,True,Generation Failed/Empty
2,parliament_bill_act_विधेयकमा_प्राप्_त_ंशोधध_ंूच_ाकध_एकीकृत_वििरण_प्रततत_तध_ंभा_त_यमािली_२०83_कध_त_यम_११४_ंँग_ंम्बन्धधत_व_102,1,True,NLI Score 0.695
2,notice_june_17_2026_4,1,True,NLI Score 0.707
2,sc_verdict_7ac62aa7_press_bigyapti20781225_27,2,True,NLI Score 0.744
2,index_51,1,True,NLI Score 0.361
2,parliament_bill_act_संवत्_२०83_सालको_ऐन_नं_वैकल्पिक_ववकास_ववत्त_िरिचालनका_सम्बन्धमा_व्यवस्था_गनन_बनेको_ववधेयक_प्रस्तावना_140,1,True,NLI Score 0.628
2,parliament_bill_act_संवत्_२०८३_सालको_ऐन_नं_नेपाल_सरकारको_अर्थसम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्रस्ता_156,1,False,Accepted
2,parliament_bill_act_संवत्_२०83_सालको_ऐन_नं_साववजननक_खरिद_ऐन_२०६३_लाई_संशोधन_गनव_बनेको_ववधेयक_प्रस्तावनााः_साववजननक_खरिद_80,1,False,Accepted
2,parliament_bill_act_विधेयक_संखययाः_नेपयल_सरकयरको_अर्थ_सम्बन्धी_प्रस्तयिलयई_कयययथन्ियन_गनथ_बनेको_विधेयक_2079_804,1,False,Accepted
2,bonus_act_1974_ne_5,2,False,Accepted
2,assets_money_laundering_prevention_act_2008_ne_158,2,False,Accepted
2,supreme_court_verdict_precedent_supreme_court_judgment_precedent_2b88d0c_36,1,False,Accepted
2,parliament_bill_act_संवत्_२०८३_सालको_ऐन_नं_नेपाल_सरकारको_अर्थसम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्रस्ता_702,1,True,NLI Score 0.142
2,parliament_bill_act_सम्वत्_२०७७_सालको_ऐन_नं_6_नेपाल_सरकारको_अर्थ_सम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्र_888,1,True,NLI Score 0.626
2,parliament_bill_act_विधेयक_संखययाः_नेपयल_सरकयरको_अर्थ_सम्बन्धी_प्रस्तयिलयई_कयययथन्ियन_गनथ_बनेको_विधेयक_2079_1602,1,False,Accepted
2,parliament_bill_act_विधेयकमा_संशोधनको_विवरणरण_प्रतिनिधि_सभा_नियमावलीली_२०७९_को_नियमयम_११४_सँग_सम्बन्धित_विधेयकको_नामः_वि_774,0,True,Duplicate QA Pair
2,nepal_erc_electricity_डाउनलोड_29798f_10,1,True,NLI Score 0.387
2,nepal_mof_fiscal_budget_directive_nepal_mof_1_27,1,True,NLI Score 0.307
2,parliament_bill_act_सम्वत_२०७५_सालको_ऐन_नं_३६_लेखापरीक्षण_सम्बन्धमा_व्यवस्था_गनन_बनेको_ववधेयक_प्रस्तावना_लेखापरीक्षण_सम्_12,1,True,NLI Score 0.770
2,parliament_bill_act_संवत्_२०७६_सालको_ऐन_नं_१२_वन_सम्बन्धी_कानूनलाई_संशोधन_र_एकीकरण_गनन_बनेको_ववधेयक_प्रस्तावना_राविय_वनल_73,1,True,NLI Score 0.234
2,supreme_court_verdict_precedent_supreme_court_judgment_precedent_2b88d0c_61,1,True,NLI Score 0.036
2,parliament_bill_act_भन्सार_महसुल_सम्बन्धी_कानूनलाई_संशोधन_र_एकीकरण_गनन_बनेको_विधेयक_प्रस्तािना_नेपालबाट_ननकासी_हुने_र_ने_1322,1,True,NLI Score 0.360
2,sebon_capital_market_directive_sebon_directive_nepali_b76e10_6,1,False,Accepted
2,parliament_bill_act_नेऩार_सयकायको_अथथ_सम्फन्धी_प्रस्तावराई_कामाथन्वमन_गनथ_फनेको_ङ्जवधेमक_प्रस्तावना_नेऩार_सयकायको_आङ्झथथ_472,2,False,Accepted
2,parliament_bill_act_संवत्_२०८०_सालको_ऐन_नं_सम्पत्ति_शुद्धीकरण_मनी_लाउण्डररङ्ग_ननवारण_तथा_व्यावसाययक_वातावरण_प्रवद्धधन_सम_59,0,True,Duplicate QA Pair
2,parliament_bill_act_संवत्_२०७६_सालको_ऐन_नं_प्रशासकीय_अदालतको_सम्बन्धमा_व्यवस्था_गनन_बनेको_ववधेयक_प्रस्तावना_प्रशासकीय_अद_36,1,False,Accepted
2,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_प्रस्तािहरु_प्रतततनतध_सभा_तनयमािली_२०७९_को_तनयम_११४_सँग_सम्बन्धधत_विधेयकको_न_6_48,1,True,NLI Score 0.459
2,local_administration_act_1971_ne_23,2,False,Accepted
2,parliament_bill_act_विधेयकमा_संशोधनको_विवरणरण_प्रतिनिधि_सभा_नियमावलीली_२०७९_को_नियमयम_११४_सँग_सम्बन्धित_विधेयकको_नामः_वि_1203,1,True,NLI Score 0.746
2,parliament_bill_act_सम्वत्_२०७६_सालको_ऐन_नं_3_नेपाल_सरकारको_अर्थ_सम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्र_773,3,True,NLI Score 0.166
2,parliament_bill_act_नेपाल_सरकारको_अर्थ_सम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्रस्तावना_नेपाल_सरकारको_आर्र_108,1,True,NLI Score 0.208
2,sebon_capital_market_directive_sebon_directive_nepali_14724d_7,1,True,NLI Score 0.306
2,nrb_bank_supervision_010_june_10_2026_1,1,True,NLI Score 0.211
2,nepal_mof_fiscal_policy_डाउनलोड_9,1,True,NLI Score 0.722
2,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_प्रस्तािहरु_प्रतततनतध_सभा_तनयमािली_२०७९_को_तनयम_११४_सँग_सम्बन्धधत_विधेयकको_न_14_657,4,True,NLI Score 0.519
2,nepal_mof_fiscal_policy_डाउनलोड_6,1,True,NLI Score 0.812
2,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_प्रस्तािहरु_प्रतततनतध_सभा_तनयमािली_२०७९_को_तनयम_११४_सँग_सम्बन्धधत_विधेयकको_न_13_134,1,False,Accepted
2,parliament_bill_act_सम्वत_२०७५_सालको_ऐन_नं_३६_लेखापरीक्षण_सम्बन्धमा_व्यवस्था_गनन_बनेको_ववधेयक_प्रस्तावना_लेखापरीक्षण_सम्_5,2,True,NLI Score 0.650
2,supreme_court_verdict_50b4fcc9668162a12205a0eba7ff1f8f_pdf_8b0f68_79,1,True,NLI Score 0.041
2,environment_protection_act_2019_4,0,True,Duplicate QA Pair
2,parliament_bill_act_संवत्_२०७६_सालको_ऐन_नं_१०_आर्थिक_कार्िववर्ि_तथा_ववत्तीर्_उत्तरदावर्त्व_सम्बन्िमा_व्र्वस्था_गनि_बनेको_186,1,False,Accepted
2,index_157,1,True,NLI Score 0.244
2,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_प्रस्तािहरु_प्रतततनतध_सभा_तनयमािली_२०७9_को_तनयम_११४_सँग_सम्बन्धधत_विधेयकको_न_2_41,1,True,NLI Score 0.107
2,index_44,1,False,Accepted
2,parliament_bill_act_भन्सार_महसुल_सम्बन्धी_कानूनलाई_संशोधन_र_एकीकरण_गनन_बनेको_विधेयक_प्रस्तािना_नेपालबाट_ननकासी_हुने_र_ने_2349,1,True,NLI Score 0.691
2,parliament_bill_act_विधेयकमा_संशोधनको_विवरणरण_प्रतिनिधि_सभा_नियमावलीली_२०७९_को_नियमयम_११४_सँग_सम्बन्धित_विधेयकको_नामः_वि_817,1,False,Accepted
2,nepal_mof_fiscal_policy_डाउनलोड_1_9,1,False,Accepted
2,parliament_bill_act_सम्वत्_२०७५_सालको_ऐन_नं_29_नेपालको_संववधान_अनुकूल_बनाउन_केही_नेपाल_ऐनलाई_संशोधन_गनन_बनेको_ववधेयक_प्र_65,2,True,NLI Score 0.557
2,parliament_bill_act_भन्सार_महसुल_सम्बन्धी_कानूनलाई_संशोधन_र_एकीकरण_गनन_बनेको_विधेयक_प्रस्तािना_नेपालबाट_ननकासी_हुने_र_ने_1219,2,True,NLI Score 0.804
2,parliament_bill_act_सम्वत्_२०७८_सालको_ऐन_नं_2_नेपाल_सरकारको_अर्थ_सम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्र_585,1,True,NLI Score 0.119
3,nrb_monetary_banking_directive_nrb_directive_fifl_fifth_amendment_2025_124,0,True,Generation Failed/Empty
3,circular_june_18_2026_4,1,False,Accepted
3,sebon_capital_market_directive_sebon_directive_nepali_6e034a_5,1,True,NLI Score 0.681
3,index_43,1,True,NLI Score 0.524
3,parliament_bill_act_संवत्_२०७५_सालको_ऐन_नं_मुलुकी_संहिता_सम्बन्धी_केिी_नेपाल_ऐनलाई_संशोधन_गनन_बनेको_हवधेयक_प्रस्तावना_मु_45,1,True,NLI Score 0.811
3,index_86,2,True,NLI Score 0.603
3,notice_june_17_2026_76,1,True,NLI Score 0.363
3,nepal_mof_fiscal_policy_डाउनलोड_70,1,False,Accepted
3,nrb_bank_supervision_013_march_17_2026_3,1,True,NLI Score 0.762
3,circular_march_17_2026_12,1,True,NLI Score 0.425
3,supreme_court_verdict_3f09593ec72b475869f1ea02a3377355_pdf_d5b445_54,2,True,NLI Score 0.092
3,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_प्रस्तािहरु_प्रतततनतध_सभा_तनयमािली_२०७9_को_तनयम_११४_सँग_सम्बन्धधत_विधेयकको_न_95,2,False,Accepted
3,notice_june_17_2026_122,1,True,NLI Score 0.474
3,supreme_court_verdict_precedent_supreme_court_judgment_precedent_f9b31fb_60,1,True,NLI Score 0.045
3,sc_verdict_218beadf_d346775c7e26ca9a2359c86a043dde1d_6,2,True,NLI Score 0.027
3,supreme_court_verdict_precedent_supreme_court_judgment_precedent_5d999ef_77,1,True,NLI Score 0.071
3,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_प्रस्तािहरु_प्रतततनतध_सभा_तनयमािली_२०७५_को_तनयम_११३_सँग_सम्बन्धधत_विधेयकको_न_173,1,True,NLI Score 0.724
3,supreme_court_verdict_88be95fd0e5d3c69bb097686cd4a35cd_pdf_a241b0_238,1,True,NLI Score 0.743
3,nepal_mof_fiscal_policy_डाउनलोड_2_12,1,True,NLI Score 0.579
3,kathmandu_valley_development_authority_act_1988_ne_11,2,False,Accepted
3,vehicle_and_transport_management_act_1993_ne_35,0,True,Duplicate QA Pair
3,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_प्रस्तािहरु_प्रतततनतध_सभा_तनयमािली_२०७९_को_तनयम_११४_सँग_सम्बन्धधत_विधेयकको_न_9_49,1,True,NLI Score 0.172
3,notice_june_17_2026_1,2,True,NLI Score 0.397
3,supreme_court_verdict_c28c5518e376698261ce48ac52cf6b8e_pdf_ad1d38_101,1,True,NLI Score 0.506
3,sebon_capital_market_directive_sebon_directive_nepali_14724d_8,2,True,NLI Score 0.184
3,index_100,1,True,NLI Score 0.168
3,parliament_bill_act_संवत्_२०८२_सालको_ऐन_नं_नेपाल_सरकारको_अर्थ_सम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्रस्त_811,1,False,Accepted
3,press_council_act_1991_ne_17,2,False,Accepted
3,supreme_court_verdict_d09110e05e3a2752a3b927e6f15d2146_pdf_61139f_73,2,True,NLI Score 0.035
3,notice_june_17_2026_115,1,True,NLI Score 0.796
3,nepal_mof_fiscal_policy_डाउनलोड_1_3,1,True,NLI Score 0.465
3,parliament_bill_act_संवत्_२०८२_सालको_ऐन_नं_केही_नेपाल_ऐनलाई_संशोधन_गनन_बनेको_ववधेयक_प्रस्तावनााः_प्रचललत_नेपाल_ऐनमा_समसा_168,1,True,NLI Score 0.640
3,parliament_bill_act_सम्वत्_२०७५_सालको_ऐन_नं_२७_कर्मचारी_सर्ायोजन_सम्बन्धर्ा_व्यवस्था_गनम_बनेको_ववधेयक_प्रस्तावना_सरकारी_85,1,True,NLI Score 0.032
3,sc_verdict_2815284e_d57f1efa934ada7bdb31893bf2087bf8_1,1,True,NLI Score 0.014
3,parliament_bill_act_संवत्_२०७६_सालको_ऐन_नं_ववज्ञापन_ननयमन_गने_सम्बन्धमा_व्यवस्था_गनन_बनेको_ववधेयक_प्रस्तावना_वस्तु_वा_से_25,1,True,NLI Score 0.458
3,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_प्रस्तािहरु_प्रतततनतध_सभा_तनयमािली_२०७९_को_तनयम_११४_सँग_सम्बन्धधत_विधेयकको_न_14_109,1,True,NLI Score 0.410
3,provisional_tax_collection_act_1955_ne_2870,2,False,Accepted
3,parliament_bill_act_विधेयकमा_संशोधनको_विवरणरण_प्रतिनिधि_सभा_नियमावलीली_२०७९_को_नियमयम_११४_सँग_सम्बन्धित_विधेयकको_नामः_वि_1822,1,True,NLI Score 0.723
3,parliament_bill_act_भन्सार_महसुल_सम्बन्धी_कानूनलाई_संशोधन_र_एकीकरण_गनन_बनेको_विधेयक_प्रस्तािना_नेपालबाट_ननकासी_हुने_र_ने_55,1,False,Accepted
3,supreme_court_verdict_88be95fd0e5d3c69bb097686cd4a35cd_pdf_a241b0_51,1,True,NLI Score 0.039
3,parliament_bill_act_नेऩार_सयकायको_अथथ_सम्फन्धी_प्रस्तावराई_कामाथन्वमन_गनथ_फनेको_ङ्जवधेमक_प्रस्तावना_नेऩार_सयकायको_आङ्झथथ_845,1,True,NLI Score 0.229
3,supreme_court_verdict_precedent_supreme_court_verdict_case_wo_47,2,True,NLI Score 0.595
3,sebon_capital_market_directive_sebon_directive_5e5de3_10,2,True,NLI Score 0.749
3,supreme_court_verdict_88be95fd0e5d3c69bb097686cd4a35cd_pdf_a241b0_158,2,False,Accepted
3,parliament_bill_act_संवत्_२०८२_सालको_ऐन_नं_नेपाल_सरकारको_अर्थ_सम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्रस्त_472,1,True,NLI Score 0.570
3,nepal_erc_electricity_डाउनलोड_41,1,True,NLI Score 0.004
3,supreme_court_verdict_d09110e05e3a2752a3b927e6f15d2146_pdf_61139f_36,2,True,NLI Score 0.040
3,parliament_bill_act_सॊवत्_२०७५_सारको_ऐन_नॊ_अऩयाधफाट_ऩीडडतको_सॊयऺण_सम्फन्धभा_व्मवस्था_गनन_फनेको_ववधेमक_प्रस्तावना्_नेऩारक_84,1,False,Accepted
3,supreme_court_verdict_88be95fd0e5d3c69bb097686cd4a35cd_pdf_a241b0_19,2,True,NLI Score 0.010
3,sebon_capital_market_directive_sebon_directive_nepali_bf699f_23,1,True,NLI Score 0.293
4,parliament_bill_act_नेऩार_सयकायको_अथथ_सम्फन्धी_प्रस्तावराई_कामाथन्वमन_गनथ_फनेको_ङ्जवधेमक_प्रस्तावना_नेऩार_सयकायको_आङ्झथथ_336,1,False,Accepted
4,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_प्रस्तािहरु_प्रतततनतध_सभा_तनयमािली_२०७९_को_तनयम_११४_सँग_सम्बन्धधत_विधेयकको_न_3_13,1,False,Accepted
4,parliament_bill_act_संवत्_२०८३_सालको_ऐन_नं_नेपाल_सरकारको_अर्थसम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्रस्ता_24,1,False,Accepted
4,nepal_mof_fiscal_budget_directive_nepal_mof_1_4,1,False,Accepted
4,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_सूचनाहरू_प्रतितनतध_सभा_तनयमािली_२०८३_को_तनयम_११४_सँग_सम्बन्धधि_विधेयकको_नामः_12,1,True,NLI Score 0.805
4,nepal_mof_fiscal_budget_directive_nepal_mof_1_54,1,True,NLI Score 0.032
4,parliament_bill_act_विधेयकमा_संशोधनको_विवरणरण_प्रतिनिधि_सभा_नियमावलीली_२०७९_को_नियमयम_११४_सँग_सम्बन्धित_विधेयकको_नामः_वि_1414,1,False,Accepted
4,parliament_bill_act_विधेयकमा_संशोधनको_विवरणरण_प्रतिनिधि_सभा_नियमावलीली_२०७९_को_नियमयम_११४_सँग_सम्बन्धित_विधेयकको_नामः_वि_1060,1,True,NLI Score 0.516
4,nepal_mof_fiscal_policy_डाउनलोड_7,1,True,NLI Score 0.791
4,parliament_bill_act_भन्सार_महसुल_सम्बन्धी_कानूनलाई_संशोधन_र_एकीकरण_गनन_बनेको_विधेयक_प्रस्तािना_नेपालबाट_ननकासी_हुने_र_ने_1410,2,False,Accepted
4,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_प्रस्तािहरु_प्रतततनतध_सभा_तनयमािली_२०७९_को_तनयम_११४_सँग_सम्बन्धधत_विधेयकको_न_14_727,1,True,NLI Score 0.709
4,parliament_bill_act_विधेमकभा_प्राप्त_सॊशोधन_प्रस्तािहरु_प्रतततनतध_सबा_तनमभािरी_२०७९_को_तनमभ_११४_सॉग_सम्फन्धधत_विधेमकको_न_2_647,1,False,Accepted
4,nepal_mof_fiscal_budget_directive_nepal_mof_1_22,1,True,NLI Score 0.767
4,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_प्रस्तािहरु_प्रतततनतध_सभा_तनयमािली_२०७९_को_तनयम_११४_सँग_सम्बन्धधत_विधेयकको_न_3_184,2,False,Accepted
4,supreme_court_verdict_88be95fd0e5d3c69bb097686cd4a35cd_pdf_a241b0_131,1,True,NLI Score 0.407
4,parliament_bill_act_सॊवत्_२०७५_सारको_ऐन_नॊ_अऩयाधफाट_ऩीडडतको_सॊयऺण_सम्फन्धभा_व्मवस्था_गनन_फनेको_ववधेमक_प्रस्तावना्_नेऩारक_22,1,False,Accepted
4,parliament_bill_act_सम्वत्_२०७७_सालको_ऐन_नं_6_नेपाल_सरकारको_अर्थ_सम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्र_645,2,False,Accepted
4,parliament_bill_act_विधेमकभा_प्राप्त_सॊशोधन_प्रस्तािहरु_प्रतततनतध_सबा_तनमभािरी_२०७९_को_तनमभ_११४_सॉग_सम्फन्धधत_विधेमकको_न_51,1,True,NLI Score 0.565
4,parliament_bill_act_संवत्_२०७६_सालको_ऐन_नं_११_राहदानी_सम्बन्धी_कानूनलाई_संशोधन_र_एकीकरण_गनन_बनेको_ववधेयक_प्रस्तावना_ववदे_36,1,False,Accepted
4,law_commission_act_rule_www_lawcomission_gov_np_कानूनी_सूक्तिहरू_ल्याटिन_अंग्रेजी_तथा_नेपाली_legal_maxims_1190,2,False,Accepted
4,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_सूचनाहरूको_एकीकृत_वििरण_प्रतततनतध_सभा_तनयमािली_२०८३_को_तनयम_११४_सँग_सम्बन्धध_88,1,False,Accepted
4,index_126,1,True,NLI Score 0.742
4,nepal_mof_fiscal_policy_डाउनलोड_77,1,True,NLI Score 0.427
4,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_प्रस्तािहरु_प्रतततनतध_सभा_तनयमािली_२०७९_को_तनयम_११४_सँग_सम्बन्धधत_विधेयकको_न_8_1,2,True,NLI Score 0.713
4,parliament_bill_act_विधेयकमा_संशोधनको_विवरणरण_प्रतिनिधि_सभा_नियमावलीली_२०७९_को_नियमयम_११४_सँग_सम्बन्धित_विधेयकको_नामः_वि_1779,2,False,Accepted
4,parliament_bill_act_सम्वत्_२०७५_सालको_ऐन_नं_३२_साववजननक_ननजी_साझेदारी_तथा_लगानी_सम्बन्धमा_व्यवस्था_गनव_बनेको_ववधेयक_प्रस_6,1,False,Accepted
4,parliament_bill_act_विधेयकमा_संशोधनको_विवरणरण_प्रतिनिधि_सभा_नियमावलीली_२०७९_को_नियमयम_११४_सँग_सम्बन्धित_विधेयकको_नामः_वि_639,1,False,Accepted
4,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_सूचनाहरू_प्रतितनतध_सभा_तनयमािली_२०८३_को_तनयम_११४_सँग_सम्बन्धधि_विधेयकको_नामः_1_6,2,False,Accepted
4,parliament_bill_act_सम्वत्_२०७७_सालको_ऐन_नं_6_नेपाल_सरकारको_अर्थ_सम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्र_211,1,True,NLI Score 0.580
4,index_116,1,True,NLI Score 0.318
4,parliament_bill_act_सम्वत्_२०७६_सालको_ऐन_नं_3_नेपाल_सरकारको_अर्थ_सम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्र_800,1,False,Accepted
4,nepal_erc_electricity_डाउनलोड_3ecaac_7,3,True,NLI Score 0.023
4,parliament_bill_act_नेऩार_सयकायको_अथथ_सम्फन्धी_प्रस्तावराई_कामाथन्वमन_गनथ_फनेको_ङ्जवधेमक_प्रस्तावना_नेऩार_सयकायको_आङ्झथथ_346,2,False,Accepted
4,parliament_bill_act_विधेयक_संखययाः_नेपयल_सरकयरको_अर्थ_सम्बन्धी_प्रस्तयिलयई_कयययथन्ियन_गनथ_बनेको_विधेयक_2079_1024,1,True,NLI Score 0.533
4,nepal_erc_electricity_डाउनलोड_3ecaac_21,1,True,NLI Score 0.209
4,parliament_bill_act_विधेमकभा_प्राप्त_सॊशोधन_प्रस्तािहरु_प्रतततनतध_सबा_तनमभािरी_२०७९_को_तनमभ_११४_सॉग_सम्फन्धधत_विधेमकको_न_2_646,1,True,NLI Score 0.726
4,parliament_bill_act_संवत्_२०८१_सालको_ऐन_नं_15_ħƴाचार_ǔनवारण_ऐन_२०५९_लाइ_संशोधन_गन_बनेको_ǒवधेयक_ĥèतावना_ħƴाचार_ǔनवारण_ऐन_31,1,True,NLI Score 0.507
4,parliament_bill_act_नेपाल_सरकारको_अर्थ_सम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्रस्तावना_नेपाल_सरकारको_आर्र_659,1,True,NLI Score 0.602
4,parliament_bill_act_भन्सार_महसुल_सम्बन्धी_कानूनलाई_संशोधन_र_एकीकरण_गनन_बनेको_विधेयक_प्रस्तािना_नेपालबाट_ननकासी_हुने_र_ने_2809,3,True,NLI Score 0.191
4,multimodal_transport_of_goods_act_2006_ne_40,2,False,Accepted
4,parliament_bill_act_संवत्_२०७९_सालको_ऐन_नं_स्वास््यकर्मी_तथा_स्वास््य_संस्थाको_सुरक्षा_सम्बन्धी_ऐन_२०६६_लाई_संशोधन_गनन_ब_9,2,False,Accepted
4,parliament_bill_act_विधेमकभा_प्राप्त_सॊशोधन_प्रस्तािहरु_प्रतततनतध_सबा_तनमभािरी_२०७९_को_तनमभ_११४_सॉग_सम्फन्धधत_विधेमकको_न_1_1,14,True,NLI Score 0.600
4,supreme_court_verdict_precedent_supreme_court_judgment_precedent_a35af3d_22,1,True,NLI Score 0.014
4,sebon_capital_market_directive_sebon_directive_nepali_ed51d3_3,2,True,NLI Score 0.056
4,income_tax_act_2002_ne_371,0,True,Duplicate QA Pair
4,index_75,1,False,Accepted
4,parliament_bill_act_विधेयकमा_प्राप्त_संशोधन_प्रस्तािहरु_प्रतततनतध_सभा_तनयमािली_२०७९_को_तनयम_११४_सँग_सम्बन्धधत_विधेयकको_न_14_5,26,True,NLI Score 0.439
4,parliament_bill_act_संवत्_२०८२_सालको_ऐन_नं_नेपाल_सरकारको_अर्थ_सम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्रस्त_339,2,False,Accepted
4,parliament_bill_act_संवत्_२०८३_सालको_ऐन_नं_नेपाल_सरकारको_अर्थसम्बन्धी_प्रस्तावलाई_कार्ाथन्वर्न_गनथ_बनेको_ववधेर्क_प्रस्ता_515,1,True,NLI Score 0.723
